Id,SalePrice
1766,169437.71535495005
1767,170346.27219685723
1768,135630.27915097948
1769,182373.73659039696
1770,135588.35009287772
1771,136001.95305719995
1772,156966.3672154884
1773,135561.22224306062
1774,161517.98317242842
1775,136386.0294526799
1776,123166.15578698562
1777,121125.69815630028
1778,133646.06761922018
1779,123586.14652654118
1780,194926.38067825534
1781,135264.92057949127
1782,121421.99981986964
1783,142790.63841478957
1784,119373.50537130484
1785,134148.31162283287
1786,161517.98317242842
1787,196816.9778035571
1788,119373.50537130484
1789,123244.43821523497
1790,119373.50537130484
1791,168397.35437367417
1792,162121.37503196872
1793,138297.93497493997
1794,135155.68246591574
1795,136758.1663631076
1796,125481.67781703247
1797,127417.43904311837
1798,134885.34410054155
1799,120870.55972316819
1800,122735.75478866496
1801,155957.1674614961
1802,167145.72454867567
1803,165595.4867321934
1804,132921.41280579026
1805,136386.0294526799
1806,157671.10073513933
1807,170052.24448113007
1808,127657.87224993682
1809,155240.05605855727
1810,160199.65530276124
1811,155399.37638550389
1812,154586.63764978218
1813,127581.00688026288
1814,130942.91153956411
1815,119373.50537130484
1816,119814.23618544413
1817,157443.54610327724
1818,164941.4967210152
1819,128887.08368629238
1820,119835.4783411116
1821,162668.4568484861
1822,165443.10635352915
1823,119373.50537130484
1824,163890.63352217406
1825,154597.52581927695
1826,121021.14420568883
1827,133040.16342017322
1828,157736.74866074574
1829,136060.2171450929
1830,167439.00364381156
1831,226635.75011862055
1832,158007.07786906115
1833,166651.76836868323
1834,161880.88039887833
1835,205762.3926087062
1836,164231.6380726702
1837,129031.00601730408
1838,158797.3663644231
1839,119373.50537130484
1840,138008.22670787162
1841,135630.27915097948
1842,120186.37309587182
1843,134885.34410054155
1844,126648.64828885462
1845,155154.81747359794
1846,139042.8700253779
1847,155958.05455086185
1848,119373.50537130484
1849,155171.7416116792
1850,134885.34410054155
1851,164781.71306497834
1852,134885.34410054155
1853,135681.4950354173
1854,179888.562235733
1855,147685.54168324347
1856,212977.58080638334
1857,159261.5468764573
1858,158049.45030232423
1859,158352.99003455014
1860,140753.07733015233
1861,158352.99003455014
1862,243789.06897571497
1863,243789.06897571497
1864,243789.06897571497
1865,342168.2181939847
1866,347238.0152635604
1867,258011.2030059708
1868,270477.90607871464
1869,183009.19212199425
1870,261060.7820518437
1871,259382.86297947567
1872,163817.20399698068
1873,200987.94254589654
1874,135004.9202293264
1875,196971.4103372325
1876,170305.99032540058
1877,196971.4103372325
1878,195958.02977803713
1879,131009.50728353021
1880,133717.56374066597
1881,200307.84327441643
1882,263918.6994769233
1883,197392.24316729768
1884,206520.6803315744
1885,254833.4927091547
1886,269867.46228086774
1887,193864.18711499547
1888,269973.77264280064
1889,160630.75066520332
1890,134687.3043332275
1891,127876.37262029914
1892,130165.56045635248
1893,158448.78284907053
1894,158867.90925560804
1895,161624.01845509204
1896,125774.09023793423
1897,126967.90636897976
1898,126925.62273934463
1899,131501.71853795962
1900,171375.34600886103
1901,160454.79373589333
1902,138882.76160573863
1903,231223.05749606132
1904,135257.48101096926
1905,166681.60615546606
1906,160703.3224158476
1907,171153.4635731582
1908,127149.3638675408
1909,130005.5009077899
1910,130005.5009077899
1911,170571.74441455185
1912,234340.60896259616
1913,158968.58666545755
1914,119373.50537130484
1915,261277.61068259223
1916,119373.50537130484
1917,264105.45312214416
1918,133243.7769436557
1919,141037.09058228863
1920,162426.54001433557
1921,357606.2674808361
1922,351768.0992771174
1923,170875.28414677776
1924,196971.4103372325
1925,230682.37108782728
1926,350714.9200065954
1927,133777.1958978819
1928,163254.1090749307
1929,121862.73063400896
1930,125964.46709803907
1931,126785.48016102269
1932,128127.62831741113
1933,159992.82076608657
1934,169245.05310482913
1935,168560.5608401542
1936,169245.05310482913
1937,167911.2264130576
1938,162467.0294373784
1939,264407.5625234742
1940,247572.35176198036
1941,167549.88112591652
1942,169260.1527735846
1943,247572.35176198036
1944,274009.39326136536
1945,344117.96329321334
1946,166681.60615546606
1947,342405.8003737381
1948,166681.60615546606
1949,201085.58470885758
1950,182208.80578746003
1951,233432.05212068904
1952,201999.332081937
1953,140636.7573807841
1954,229181.78554536906
1955,128725.63447697673
1956,238370.40383472576
1957,166681.60615546606
1958,279663.6851137452
1959,159683.17977241313
1960,130568.7764693909
1961,132120.67483141212
1962,124441.30741040506
1963,124441.30741040506
1964,125344.20840877327
1965,165365.39292712885
1966,178660.83790428852
1967,269973.77264280064
1968,297264.4393458512
1969,350151.6173639929
1970,370525.23374117195
1971,395335.2416256147
1972,347989.78004843404
1973,264105.45312214416
1974,278655.52292952384
1975,370976.9584265065
1976,271297.07196675707
1977,293542.9286429086
1978,290733.39175416506
1979,345550.2056944179
1980,189692.73655046336
1981,348821.1690944178
1982,252041.88177175153
1983,248142.29929904232
1984,194328.1569060168
1985,196971.4103372325
1986,197597.02176597304
1987,181574.66153149641
1988,165443.10635352915
1989,196816.9778035571
1990,229995.5138773355
1991,184200.19170387663
1992,214097.84816540527
1993,188718.66009010773
1994,233343.6991685506
1995,196816.9778035571
1996,272108.52814589144
1997,341346.95094289584
1998,288523.59376128454
1999,232197.99565063528
2000,279213.34718016465
2001,234419.02104375698
2002,197597.02176597304
2003,266778.0968906635
2004,268126.2853768486
2005,251389.1496570701
2006,250561.9070839926
2007,266819.1864164715
2008,182640.3791840288
2009,166504.04357410056
2010,196816.9778035571
2011,138730.3627407828
2012,180412.14667960664
2013,167279.40660313444
2014,170305.99032540058
2015,197830.35836275242
2016,169260.1527735846
2017,198661.18371026713
2018,133777.1958978819
2019,130208.76930915209
2020,131009.50728353021
2021,130208.76930915209
2022,169437.71535495005
2023,160448.59275555474
2024,171921.12169859375
2025,372408.9374938136
2026,182098.24597537
2027,128697.54622076798
2028,187775.32451982322
2029,167641.92389869216
2030,341821.21511535073
2031,330526.10397407576
2032,329525.5429700031
2033,334214.98013306194
2034,189732.04064930306
2035,200720.4018212784
2036,249852.3680370174
2037,249852.3680370174
2038,349159.3805787371
2039,248167.79211949548
2040,381880.94776553294
2041,258082.69429786262
2042,198948.73353921488
2043,169290.29904979284
2044,168434.67973777116
2045,196688.4649240659
2046,161517.98317242842
2047,159737.6823329545
2048,132921.41280579026
2049,161517.98317242842
2050,196921.8015208453
2051,121323.71047581708
2052,137169.3865332293
2053,135257.48101096926
2054,119373.50537130484
2055,164274.09237191244
2056,140016.47862030516
2057,134513.52238923206
2058,171758.48068283946
2059,136001.95305719995
2060,162532.57529699922
2061,169799.06064209115
2062,135257.48101096926
2063,121332.53269297494
2064,137170.36296193
2065,135317.27970883242
2066,167240.2993724248
2067,155702.9161177298
2068,161517.98317242842
2069,119835.4783411116
2070,121870.6332067382
2071,119373.50537130484
2072,160592.62370368603
2073,133527.31700483727
2074,182373.73659039696
2075,136386.0294526799
2076,131781.1643150431
2077,138422.03704800445
2078,134383.10009692886
2079,133508.68090328615
2080,133243.7769436557
2081,136900.25393448077
2082,158867.90925560804
2083,160140.8889850616
2084,123645.85030731813
2085,135257.48101096926
2086,126709.40214847699
2087,129954.88537232969
2088,144221.45459934857
2089,119814.23618544413
2090,162793.03243670877
2091,155957.1674614961
2092,159574.49086450454
2093,158869.40610519805
2094,175069.410261778
2095,168336.49626292195
2096,120276.20915525092
2097,120174.6192074378
2098,162439.28897189716
2099,119373.50537130484
2100,156611.47295963694
2101,158968.58666545755
2102,192378.83184841232
2103,119814.23618544413
2104,161358.03668682763
2105,156063.3743155051
2106,122341.73443128893
2107,233157.44278545477
2108,133777.1958978819
2109,130373.94269405978
2110,134391.0026696581
2111,196203.85631783944
2112,158404.42303778135
2113,122676.70259526826
2114,128887.08368629238
2115,167655.91640858015
2116,132184.38032808158
2117,163496.67524186175
2118,143933.39028090076
2119,134851.317615169
2120,122214.7296254615
2121,119835.4783411116
2122,121174.76395946681
2123,119814.23618544413
2124,229319.0662552778
2125,161860.28069044033
2126,166799.4789302901
2127,166089.57797486568
2128,161327.1839404806
2129,126672.50399268046
2130,163720.77584440692
2131,168397.35437367417
2132,137352.51183528212
2133,137560.9024972313
2134,127981.94627706868
2135,121726.1417077042
2136,139391.62020895717
2137,134148.31162283287
2138,136295.0056191889
2139,138167.82788175496
2140,133777.1958978819
2141,126648.64828885462
2142,134885.34410054155
2143,137965.537468105
2144,136805.15219553083
2145,133777.1958978819
2146,138912.29992798564
2147,163771.84836829975
2148,144361.2229834242
2149,132120.67483141212
2150,196688.4649240659
2151,169627.57567892436
2152,162532.57529699922
2153,161624.01845509204
2154,130208.76930915209
2155,128876.43639201293
2156,171758.48068283946
2157,198012.17855292984
2158,229636.53353601135
2159,229181.78554536906
2160,174890.62532618962
2161,271014.9781510494
2162,362034.5880726615
2163,350508.97866356047
2164,261739.21364988227
2165,168446.18618119045
2166,136916.82575158644
2167,193864.18711499547
2168,170305.99032540058
2169,197830.35836275242
2170,202613.1785524522
2171,133843.18798711748
2172,136797.2496228016
2173,161501.1805455932
2174,231253.4515446713
2175,340554.7077471529
2176,275966.646579018
2177,232330.31860935525
2178,253227.33096209622
2179,134838.16227446758
2180,172062.02041506537
2181,195958.02977803713
2182,199294.46271522107
2183,185701.40336369094
2184,134885.34410054155
2185,123531.05135426662
2186,138670.07188536768
2187,138167.82788175496
2188,160956.97092360325
2189,161159.15645307855
2190,121923.35006830521
2191,121923.35006830521
2192,121421.99981986964
2193,119814.23618544413
2194,121021.14420568883
2195,130196.95475808138
2196,122295.02397452567
2197,134273.30153664152
2198,192505.66704385393
2199,167999.77808679902
2200,130900.83486529572
2201,130032.54704336128
2202,248791.71981050353
2203,164534.54951162197
2204,161607.21582825686
2205,153472.45770944518
2206,135648.99697497123
2207,260857.14970071308
2208,230411.32061877378
2209,164274.09237191244
2210,127149.3638675408
2211,132506.74446594703
2212,124760.59847042043
2213,122242.30711295866
2214,155741.6739035158
2215,120276.20915525092
2216,160400.66977298743
2217,121285.41089356487
2218,144322.08228201425
2219,119373.50537130484
2220,119373.50537130484
2221,261277.61068259223
2222,200500.99945047015
2223,241561.53877012167
2224,204834.2039455739
2225,157443.54610327724
2226,165543.99450096066
2227,197597.02176597304
2228,264583.47835510055
2229,258395.62367392902
2230,157890.12997537764
2231,193913.00011906
2232,167951.50828451428
2233,143062.35225384738
2234,253461.83273564983
2235,171768.55470456977
2236,267563.16108585795
2237,288523.59376128454
2238,189136.77112669853
2239,136113.0684319861
2240,140642.26826304288
2241,137473.12776532068
2242,136797.2496228016
2243,156072.48078174118
2244,120110.53784901352
2245,120110.53784901352
2246,135630.27915097948
2247,124441.30741040506
2248,124129.74618890694
2249,128886.49209482237
2250,132916.82576628783
2251,155399.37638550389
2252,169437.71535495005
2253,160630.75066520332
2254,167207.68637925354
2255,170667.33561254162
2256,194384.24746959654
2257,173311.377357544
2258,180412.14667960664
2259,167911.2264130576
2260,138670.07188536768
2261,246523.69331697404
2262,251471.93423468954
2263,282674.7150057144
2264,358763.6246726614
2265,164147.50900004682
2266,341821.21511535073
2267,305740.8457204491
2268,361466.40278744826
2269,144223.65354521023
2270,193287.38869031947
2271,200500.99945047015
2272,226437.03410368282
2273,140210.69486647408
2274,159428.22509196866
2275,141056.51250786902
2276,182373.73659039696
2277,170849.9238409323
2278,163583.49481844556
2279,131009.50728353021
2280,130568.7764693909
2281,156528.03323571064
2282,158226.02285110747
2283,124441.30741040506
2284,126896.3452111082
2285,178823.57138967066
2286,133777.1958978819
2287,351261.78423275775
2288,271599.56340943684
2289,295136.84699141927
2290,370796.98791661055
2291,275194.0950351507
2292,359589.09029171086
2293,369196.10937369487
2294,370918.1316898899
2295,381893.8922337208
2296,275263.7820333022
2297,271221.6762317872
2298,351261.78423275775
2299,291528.24235233525
2300,279225.4704665858
2301,263930.10944704816
2302,200307.84327441643
2303,264233.5261502108
2304,262622.41722164786
2305,145011.4368868457
2306,145011.4368868457
2307,163262.32699743417
2308,260781.64073903122
2309,336880.4271343927
2310,248142.29929904232
2311,192903.88621000535
2312,170737.3896598071
2313,165443.10635352915
2314,193287.38869031947
2315,165443.10635352915
2316,166504.04357410056
2317,146447.3472622969
2318,165443.10635352915
2319,193287.38869031947
2320,182098.24597537
2321,260710.21278306984
2322,182098.24597537
2323,172788.85127996985
2324,187775.32451982322
2325,196583.64120677765
2326,187775.32451982322
2327,227449.47845058702
2328,231400.31629083306
2329,170305.99032540058
2330,167911.2264130576
2331,293688.13116984506
2332,371580.06005172717
2333,284491.16691940586
2334,232330.31860935525
2335,263103.12951557717
2336,283723.37345072074
2337,189692.73655046336
2338,266762.6389821158
2339,251664.99560229917
2340,358431.14380946866
2341,200596.85531347196
2342,254061.84253349065
2343,197597.02176597304
2344,229391.55951993345
2345,262622.41722164786
2346,252395.46030749456
2347,183059.32771318263
2348,254165.2235192356
2349,159889.8204480266
2350,267556.33783978666
2351,261308.4508984515
2352,267403.77167485893
2353,169363.71677049648
2354,137985.89069455213
2355,179509.16251245636
2356,138024.97395424612
2357,195958.02977803713
2358,170960.80132303722
2359,129288.61416728648
2360,131009.50728353021
2361,136797.2496228016
2362,234170.82334465013
2363,136797.2496228016
2364,138297.93497493997
2365,250471.37323061685
2366,244999.54786902774
2367,251460.7116054262
2368,183601.46092184144
2369,255348.08839567017
2370,167641.92389869216
2371,167641.92389869216
2372,183658.05849521782
2373,262571.48325149226
2374,279704.18137453013
2375,248992.30272587863
2376,233432.05212068904
2377,296694.4918087892
2378,136196.0528725432
2379,170651.2195695455
2380,137795.69097132728
2381,143427.5026103345
2382,196060.05676290405
2383,196583.64120677765
2384,232197.99565063528
2385,138297.93497493997
2386,136386.0294526799
2387,131987.5483930049
2388,125848.89807305638
2389,133527.31700483727
2390,133843.18798711748
2391,135689.10142014193
2392,131009.50728353021
2393,179726.55555682094
2394,138297.93497493997
2395,170120.81786939278
2396,160285.07478236343
2397,171407.20941742868
2398,124820.72335186948
2399,119373.50537130484
2400,119373.50537130484
2401,122525.38180449064
2402,135630.27915097948
2403,161517.98317242842
2404,129591.21277387418
2405,141834.62792240287
2406,133243.7769436557
2407,133777.1958978819
2408,136797.2496228016
2409,135630.27915097948
2410,170498.6525755215
2411,131009.50728353021
2412,160585.98072197475
2413,137224.1665063857
2414,131187.78684732746
2415,161517.98317242842
2416,134418.64998820706
2417,136014.2077413704
2418,131009.50728353021
2419,158564.36952338213
2420,131009.50728353021
2421,161985.36374223314
2422,130272.47480582153
2423,158303.00798464098
2424,160480.10890266817
2425,161159.15645307855
2426,139455.1396768659
2427,155240.05605855727
2428,197112.4131597466
2429,131009.50728353021
2430,133243.7769436557
2431,133602.52856936454
2432,134885.34410054155
2433,135630.27915097948
2434,138045.02087301656
2435,159018.83360981944
2436,121013.2416329596
2437,130208.76930915209
2438,131009.50728353021
2439,130322.73029791817
2440,136941.58632980188
2441,133350.63226303068
2442,133040.16342017322
2443,124768.13201789575
2444,123203.1336863562
2445,120118.44042174277
2446,161214.4434402025
2447,260107.70912334218
2448,163287.71033338495
2449,124947.48951435246
2450,167892.17864392843
2451,143979.29438689773
2452,231085.77678615256
2453,120572.51081882027
2454,152142.2679715822
2455,121587.67112610703
2456,159789.21505507678
2457,124929.6482625385
2458,126925.62273934463
2459,130272.47480582153
2460,163279.27196960305
2461,127091.90090120716
2462,157622.05235557875
2463,127941.13419332635
2464,166352.29756653504
2465,160212.0284777414
2466,129954.88537232969
2467,172684.65368001763
2468,121392.81811190929
2469,135440.65686019056
2470,173877.7754781011
2471,227840.90030488928
2472,169930.11489105356
2473,130664.63572952888
2474,155048.61061958896
2475,231223.05749606132
2476,124616.17675239706
2477,131009.50728353021
2478,164274.09237191244
2479,135248.3706060026
2480,135999.5702629994
2481,134885.34410054155
2482,124236.60912607575
2483,130606.29127049175
2484,132921.41280579026
2485,131009.50728353021
2486,158099.0246599407
2487,161501.45397109046
2488,171375.34600886103
2489,142925.2586067218
2490,136001.95305719995
2491,121747.38386337162
2492,168282.29935910687
2493,130282.06329270553
2494,164274.09237191244
2495,123966.27007903278
2496,174786.33232000828
2497,166047.76763324262
2498,130208.76930915209
2499,120572.51081882027
2500,135681.4950354173
2501,152527.09421914845
2502,162229.0355647733
2503,149792.08672075448
2504,169002.37148335538
2505,228103.87866845817
2506,271014.9781510494
2507,291237.2645187101
2508,271014.9781510494
2509,199294.46271522107
2510,255757.01878195972
2511,182098.24597537
2512,199707.0212620831
2513,207534.06089076976
2514,256238.70933772015
2515,137227.29459444393
2516,133528.32522658617
2517,135004.9202293264
2518,136485.20534241377
2519,205762.3926087062
2520,200720.4018212784
2521,197471.39350107076
2522,204692.82718165542
2523,132120.67483141212
2524,136295.0056191889
2525,135689.10142014193
2526,136797.2496228016
2527,130606.29127049175
2528,132120.67483141212
2529,132120.67483141212
2530,122484.41634108032
2531,201085.58470885758
2532,228854.28086408458
2533,198438.08071911364
2534,257055.28988999932
2535,275575.74460059265
2536,231241.0036563803
2537,252041.88177175153
2538,193287.38869031947
2539,180954.27988826542
2540,157085.32489003162
2541,193287.38869031947
2542,158145.26840850973
2543,131009.50728353021
2544,136356.5188086623
2545,149550.64564734715
2546,139414.54393159834
2547,137795.69097132728
2548,158049.45030232423
2549,158635.21675045008
2550,437521.7701059771
2551,127876.37262029914
2552,133777.1958978819
2553,121923.35006830521
2554,135264.92057949127
2555,123704.27493269637
2556,121421.99981986964
2557,131679.9440172728
2558,160704.20950521334
2559,159675.0055775605
2560,128887.08368629238
2561,169627.57567892436
2562,162245.82088194267
2563,162793.03243670877
2564,197862.81535537302
2565,126318.9064154321
2566,159193.40414678474
2567,145617.95413199987
2568,169437.71535495005
2569,169437.71535495005
2570,127149.3638675408
2571,162426.54001433557
2572,247396.3948002192
2573,199634.8946582916
2574,286281.63427761954
2575,129072.99743269784
2576,157941.6626974999
2577,161059.117184125
2578,122596.56277632253
2579,119373.50537130484
2580,158547.56689654692
2581,136356.5188086623
2582,123259.31379243857
2583,260954.8723627085
2584,143721.4095415975
2585,162828.37472451947
2586,192903.88621000535
2587,196971.4103372325
2588,173593.94114909496
2589,137795.69097132728
2590,197597.02176597304
2591,168119.17494729377
2592,200072.20414966217
2593,258355.3791247085
2594,182098.24597537
2595,246961.90796413348
2596,285196.74178530864
2597,167590.1629973732
2598,238157.34719985854
2599,358978.00803563104
2600,158714.33532169124
2601,136383.40679736028
2602,120110.53784901352
2603,120110.53784901352
2604,120110.53784901352
2605,120110.53784901352
2606,132921.41280579026
2607,158826.75962771047
2608,165543.99450096066
2609,159737.6823329545
2610,121862.73063400896
2611,161624.01845509204
2612,137913.85857945998
2613,124129.74618890694
2614,131004.9202440278
2615,143427.5026103345
2616,135883.78544906725
2617,164274.09237191244
2618,166070.65762194444
2619,206469.47017518428
2620,168560.5608401542
2621,166504.04357410056
2622,166865.38886124163
2623,259852.29211369198
2624,234548.85831150212
2625,290769.1088291651
2626,140270.5943568224
2627,244912.68851505447
2628,358726.11271939805
2629,521446.485075294
2630,348656.15778498625
2631,379379.7962246422
2632,363661.80066102324
2633,343365.157724016
2634,352592.23250233283
2635,138963.9788166307
2636,205612.12348966725
2637,179202.97111294733
2638,232546.01980874836
2639,175706.14126988698
2640,138670.07188536768
2641,131679.9440172728
2642,168532.6847690211
2643,126353.21293266509
2644,149332.39385011874
2645,124441.30741040506
2646,124441.30741040506
2647,124441.30741040506
2648,138297.93497493997
2649,156218.2018903234
2650,178281.43818101185
2651,165023.09540911694
2652,368785.50697048695
2653,271014.9781510494
2654,203868.94384194748
2655,348821.1690944178
2656,344888.2496854407
2657,351155.52581020974
2658,267985.9450487348
2659,270036.5642783631
2660,281717.70720352145
2661,348068.3635252204
2662,348068.3635252204
2663,273162.62642046437
2664,336353.6169749725
2665,343838.04277494265
2666,341821.21511535073
2667,165443.10635352915
2668,193287.38869031947
2669,145998.78566295476
2670,270606.51181542507
2671,193287.38869031947
2672,185701.40336369094
2673,197597.02176597304
2674,197597.02176597304
2675,179888.562235733
2676,194958.83767087595
2677,170960.80132303722
2678,237143.96664066316
2679,271791.62376884924
2680,274585.23754387663
2681,359728.45344593446
2682,281161.5319837587
2683,517474.9778598837
2684,279213.34718016465
2685,280743.2539551512
2686,269394.7768376578
2687,274929.198345084
2688,250363.9626993835
2689,250561.9070839926
2690,376386.0589331083
2691,167549.88112591652
2692,138358.68883456234
2693,191401.4289084159
2694,138358.68883456234
2695,197862.81535537302
2696,193913.00011906
2697,168204.6921235532
2698,169621.49806072566
2699,166892.02473725632
2700,142284.23683931355
2701,134412.2864303098
2702,135689.10142014193
2703,166194.46182060885
2704,135065.40143630322
2705,133777.1958978819
2706,130606.29127049175
2707,132921.41280579026
2708,134383.10009692886
2709,131009.50728353021
2710,131009.50728353021
2711,233432.05212068904
2712,285061.11445646785
2713,179888.562235733
2714,172982.4700635822
2715,166722.11494881345
2716,171599.9105000447
2717,196816.9778035571
2718,258685.3007052526
2719,137913.85857945998
2720,182373.73659039696
2721,136797.2496228016
2722,161519.48002201843
2723,137500.25561513778
2724,123996.34627014725
2725,134885.34410054155
2726,135630.27915097948
2727,168057.54356717793
2728,166521.65966986527
2729,158817.87338307578
2730,138422.03704800445
2731,125769.49012063592
2732,130878.3790048685
2733,165182.6492138196
2734,158867.90925560804
